162	ς	110	0.00000130
163	а	110	0.00000130
164	о	101	0.00000119
165	~	98	0.00000116
166	á	97	0.00000115
167	त	97	0.00000115
168	ι	93	0.00000110
169	<	90	0.00000106
170	λ	90	0.00000106
171	τ	90	0.00000106
172	ν	90	0.00000106
173	ل	89	0.00000105
174	θ	82	0.00000097
175	ஶ	81	0.00000096
176	·	80	0.00000094
177	′	79	0.00000093
178	ü	78	0.00000092
179	½	77	0.00000091
180	ε	77	0.00000091
181	स	77	0.00000091
182	е	75	0.00000089
183	म	75	0.00000089
184	κ	74	0.00000087
185	″	69	0.00000082
186	י	67	0.00000079
187	γ	66	0.00000078
188	в	66	0.00000078
189	í	66	0.00000078
190	и	66	0.00000078
191	р	65	0.00000077
192	ि	65	0.00000077
193	്	65	0.00000077
194	ί	64	0.00000076
195	€	63	0.00000074
196	ु	62	0.00000073
197	ō	61	0.00000072
198	Å	60	0.00000071
199	ن	60	0.00000071
200	т	59	0.00000070
201	क	59	0.00000070
202	±	58	0.00000069
203	Δ	58	0.00000069
204	م	58	0.00000069
205	н	57	0.00000067
206	ر	57	0.00000067
207	с	55	0.00000065
208	ö	54	0.00000064
209	ي	54	0.00000064
210	௨	53	0.00000063
211	ó	52	0.00000061
212	к	52	0.00000061
213	₹	51	0.00000060
214	ē	51	0.00000060
215	δ	49	0.00000058
216	व	48	0.00000057
217	न	47	0.00000056
218	µ	46	0.00000054
219	ب	46	0.00000054
220	η	44	0.00000052
221	è	42	0.00000050
222	ī	42	0.00000050
223	ו	42	0.00000050
224	л	41	0.00000048
225	ക	41	0.00000048
226	﻿	40	0.00000047
227	द	40	0.00000047
228	े	40	0.00000047
229	प	38	0.00000045
230	ാ	38	0.00000045
231	ω	37	0.00000044
232	ç	37	0.00000044
233	ū	37	0.00000044
234	א	37	0.00000044
235	௭	36	0.00000043
236	φ	35	0.00000041
237	ό	35	0.00000041
238	ה	34	0.00000040
239	ं	34	0.00000040
240	ή	33	0.00000039
241	௧	33	0.00000039
242	ά	33	0.00000039
243	د	33	0.00000039
244	у	32	0.00000038
245	श	32	0.00000038
246	ह	32	0.00000038
247	س	32	0.00000038
248	ी	32	0.00000038
249	ി	32	0.00000038
250	â	31	0.00000037
251	ध	31	0.00000037
252	υ	31	0.00000037
253	و	31	0.00000037
254	य	31	0.00000037
255	ت	30	0.00000035
256	௫	29	0.00000034
257	ल	29	0.00000034
258	भ	29	0.00000034
259	à	29	0.00000034
260	్	29	0.00000034
261	χ	28	0.00000033
262	ग	28	0.00000033
263	š	27	0.00000032
264	Σ	27	0.00000032
265	ര	27	0.00000032
266	³	26	0.00000031
267	ల	26	0.00000031
268	й	26	0.00000031
269	ר	26	0.00000031
270	ְ	26	0.00000031
271	ş	25	0.00000030
272	æ	24	0.00000028
273	É	24	0.00000028
274	д	24	0.00000028
275	ּ	24	0.00000028
276	ة	24	0.00000028
277	ú	23	0.00000027
278	מ	23	0.00000027
279	ు	22	0.00000026
280	έ	22	0.00000026
281	ָ	22	0.00000026
282	נ	22	0.00000026
283	ñ	21	0.00000025
284	я	21	0.00000025
285	ב	21	0.00000025
286	ك	21	0.00000025
287	ع	21	0.00000025
288	ം	21	0.00000025
289	ש	21	0.00000025
290	Ω	20	0.00000024
291	ə	20	0.00000024
292	ो	20	0.00000024
293	子	20	0.00000024
294	ి	20	0.00000024
295	≡	19	0.00000022
296	ύ	19	0.00000022
297	ă	19	0.00000022
298	ô	19	0.00000022
299	г	19	0.00000022
300	ת	19	0.00000022
301	ح	19	0.00000022
302	ज	19	0.00000022
303	ь	19	0.00000022
304	ƒ	18	0.00000021
305	Ι	18	0.00000021
306	ם	18	0.00000021
307	َ	18	0.00000021
308	ق	18	0.00000021
309	ट	18	0.00000021
310	б	18	0.00000021
311	च	18	0.00000021
312	മ	18	0.00000021
313	∞	17	0.00000020
314	м	17	0.00000020
315	ч	17	0.00000020
316	ל	17	0.00000020
317	ج	17	0.00000020
318	ه	17	0.00000020
319	अ	17	0.00000020
320	ण	17	0.00000020
321	ത	17	0.00000020
322	ర	17	0.00000020
323	ू	17	0.00000020
324	ब	17	0.00000020
325	→	16	0.00000019
326	≈	16	0.00000019
327	ø	16	0.00000019
328	া	16	0.00000019
329	್	16	0.00000019
330	ല	16	0.00000019
331	ê	15	0.00000018
332	ã	15	0.00000018
333	О	15	0.00000018
334	ַ	15	0.00000018
335	ু	15	0.00000018
336	௯	15	0.00000018
337	˚	15	0.00000018
338	ం	15	0.00000018
339	ప	15	0.00000018
340	വ	15	0.00000018
341	ἀ	15	0.00000018
342	ḥ	14	0.00000017
343	з	14	0.00000017
344	ִ	14	0.00000017
345	ی	14	0.00000017
346	യ	14	0.00000017
347	≤	13	0.00000015
348	Ε	13	0.00000015
349	ạ	13	0.00000015
350	º	13	0.00000015
351	ı	13	0.00000015
352	ì	13	0.00000015
353	ड	13	0.00000015
354	௮	13	0.00000015
355	ˈ	13	0.00000015
356	ד	13	0.00000015
357	ע	13	0.00000015
358	आ	13	0.00000015
359	പ	13	0.00000015
360	ന	13	0.00000015
361	ു	13	0.00000015
362	¼	12	0.00000014
363	Λ	12	0.00000014
364	č	12	0.00000014
365	х	12	0.00000014
366	û	12	0.00000014
367	ù	12	0.00000014
368	đ	12	0.00000014
369	أ	12	0.00000014
370	්	12	0.00000014
371	）	12	0.00000014
372	ṇ	12	0.00000014
373	క	12	0.00000014
374	ы	12	0.00000014
375	ട	12	0.00000014
376	Θ	11	0.00000013
377	С	11	0.00000013
378	Χ	11	0.00000013
379	೦	11	0.00000013
380	త	11	0.00000013
381	ł	11	0.00000013
382	ف	11	0.00000013
383	（	11	0.00000013
384	ò	11	0.00000013
385	ṭ	11	0.00000013
386	ా	11	0.00000013
387	і	11	0.00000013
388	כ	11	0.00000013
389	ش	11	0.00000013
390	మ	11	0.00000013
391	ോ	11	0.00000013
392	ള	11	0.00000013
393	า	11	0.00000013
394	§	10	0.00000012
395	«	10	0.00000012
396	ζ	10	0.00000012
397	⁄	10	0.00000012
398	௬	10	0.00000012
399	గ	10	0.00000012
400	￼	10	0.00000012
401	ư	10	0.00000012
402	ώ	10	0.00000012
403	ֵ	10	0.00000012
404	خ	10	0.00000012
405	௩	10	0.00000012
406	ಲ	10	0.00000012
407	ි	10	0.00000012
408	山	10	0.00000012
409	ë	10	0.00000012
410	ś	10	0.00000012
411	ख	10	0.00000012
412	ח	10	0.00000012
413	ਾ	10	0.00000012
414	ร	10	0.00000012
415	₤	10	0.00000012
416	Φ	9	0.00000011
417	≥	9	0.00000011
418	ె	9	0.00000011
419	ා	9	0.00000011
420	⋅	9	0.00000011
421	Π	9	0.00000011
422	ष	9	0.00000011
423	௪	9	0.00000011
424	സ	9	0.00000011
425	å	9	0.00000011
426	п	9	0.00000011
427	ک	9	0.00000011
428	ত	9	0.00000011
429	ন	9	0.00000011
430	ರ	9	0.00000011
431	ม	9	0.00000011
432	大	9	0.00000011
433	»	8	0.00000009
434	¢	8	0.00000009
435	ộ	8	0.00000009
436	Ā	8	0.00000009
437	Đ	8	0.00000009
438	Ἰ	8	0.00000009
439	ʾ	8	0.00000009
440	Β	8	0.00000009
441	ψ	8	0.00000009
442	ц	8	0.00000009
443	ю	8	0.00000009
444	ص	8	0.00000009
445	ز	8	0.00000009
446	उ	8	0.00000009
447	ृ	8	0.00000009
448	ব	8	0.00000009
449	家	8	0.00000009
450	本	8	0.00000009
451	人	8	0.00000009
452	ː	8	0.00000009
453	ė	8	0.00000009
454	В	8	0.00000009
455	ɪ	8	0.00000009
456	Α	8	0.00000009
457	К	8	0.00000009
458	ֹ	8	0.00000009
459	র	8	0.00000009
460	◌	8	0.00000009
461	ಕ	8	0.00000009
462	ು	8	0.00000009
463	ಿ	8	0.00000009
464	ങ	8	0.00000009
465	´	7	0.00000008
466	元	7	0.00000008
467	ẫ	7	0.00000008
468	≠	7	0.00000008
469		7	0.00000008
470	†	7	0.00000008
471	ℓ	7	0.00000008
472	ị	7	0.00000008
473	ọ	7	0.00000008
474	ල	7	0.00000008
475	ක	7	0.00000008
476	î	7	0.00000008
477	ố	7	0.00000008
478	Υ	7	0.00000008
479	ْ	7	0.00000008
480	थ	7	0.00000008
481	௰	7	0.00000008
482	ิ	7	0.00000008
483	น	7	0.00000008
484	中	7	0.00000008
485	ţ	7	0.00000008
486	ß	7	0.00000008
487	ш	7	0.00000008
488	́	7	0.00000008
489	ա	7	0.00000008
490	ِ	7	0.00000008
491	ী	7	0.00000008
492	会	7	0.00000008
493	న	7	0.00000008
494	వ	7	0.00000008
495	ಮ	7	0.00000008
496	റ	7	0.00000008
497	ശ	7	0.00000008
498	ച	7	0.00000008
499	ი	7	0.00000008
500	ー	7	0.00000008
501	代	7	0.00000008
502	ệ	6	0.00000007
503	↑	6	0.00000007
504	Í	6	0.00000007
505	ὰ	6	0.00000007
506	‰	6	0.00000007
507	ć	6	0.00000007
508	☃	6	0.00000007
509	Ç	6	0.00000007
510	Ö	6	0.00000007
511	İ	6	0.00000007
512	Ο	6	0.00000007
513	ʹ	6	0.00000007
514	ἰ	6	0.00000007
515	ξ	6	0.00000007
516	П	6	0.00000007
517	¦	6	0.00000007
518	ಾ	6	0.00000007
519	ഷ	6	0.00000007
520	േ	6	0.00000007
521	ී	6	0.00000007
522	ไ	6	0.00000007
523	ท	6	0.00000007
524	国	6	0.00000007
525	王	6	0.00000007
526	天	6	0.00000007
527	西	6	0.00000007
528	道	6	0.00000007
529	ž	6	0.00000007
530	Ν	6	0.00000007
531	Τ	6	0.00000007
532	Κ	6	0.00000007
533	Μ	6	0.00000007
534	Б	6	0.00000007
535	Т	6	0.00000007
536	ى	6	0.00000007
537	ہ	6	0.00000007
538	ি	6	0.00000007
539	ௐ	6	0.00000007
540	ௗ	6	0.00000007
541	文	6	0.00000007
542	య	6	0.00000007
543	ನ	6	0.00000007
544	ഗ	6	0.00000007
545	ද	6	0.00000007
546	ั	6	0.00000007
547	ส	6	0.00000007
548	‹	6	0.00000007
549	›	6	0.00000007
550	書	6	0.00000007
551	֏	5	0.00000006
552	¾	5	0.00000006
553	ğ	5	0.00000006
554	ậ	5	0.00000006
555	Г	5	0.00000006
556	Л	5	0.00000006
557	ث	5	0.00000006
558	স	5	0.00000006
559	ৰ	5	0.00000006
560	ล	5	0.00000006
561	้	5	0.00000006
562	ἐ	5	0.00000006
563	日	5	0.00000006
564	江	5	0.00000006
565	口	5	0.00000006
566	ṣ	5	0.00000006
567	ï	5	0.00000006
568	ě	5	0.00000006
569	Ḥ	5	0.00000006
570	ొ	5	0.00000006
571	డ	5	0.00000006
572	þ	5	0.00000006
573	Ś	5	0.00000006
574	ῖ	5	0.00000006
575	А	5	0.00000006
576	Р	5	0.00000006
577	М	5	0.00000006
578	ֶ	5	0.00000006
579	ط	5	0.00000006
580	ئ	5	0.00000006
581	پ	5	0.00000006
582	ळ	5	0.00000006
583	গ	5	0.00000006
584	ক	5	0.00000006
585	্	5	0.00000006
586	ਸ	5	0.00000006
587	ਰ	5	0.00000006
588	ા	5	0.00000006
589	木	5	0.00000006
590	新	5	0.00000006
591	ద	5	0.00000006
592	ే	5	0.00000006
593	ൂ	5	0.00000006
594	の	5	0.00000006
595	社	5	0.00000006
596	ಗ	5	0.00000006
597	ർ	5	0.00000006
598	ว	5	0.00000006
599	ン	5	0.00000006
600	一	5	0.00000006
601	梨	5	0.00000006
602	￥	4	0.00000005
603	ං	4	0.00000005
604	禅	4	0.00000005
605	ǒ	4	0.00000005
606	ể	4	0.00000005
607	Η	4	0.00000005
608	Д	4	0.00000005
609	Ф	4	0.00000005
610	ఱ	4	0.00000005
611	ಳ	4	0.00000005
612	ම	4	0.00000005
613	ය	4	0.00000005
614	ර	4	0.00000005
615	හ	4	0.00000005
616	五	4	0.00000005
617	館	4	0.00000005
618	四	4	0.00000005
619	町	4	0.00000005
620	太	4	0.00000005
621	峡	4	0.00000005
622	ϕ	4	0.00000005
623	◦	4	0.00000005
624	ý	4	0.00000005
625	ḵ	4	0.00000005
626	Ī	4	0.00000005
627	ő	4	0.00000005
628	ǔ	4	0.00000005
629	õ	4	0.00000005
630	ṯ	4	0.00000005
631	ῦ	4	0.00000005
632	ῶ	4	0.00000005
633	И	4	0.00000005
634	Н	4	0.00000005
635	Х	4	0.00000005
636	վ	4	0.00000005
637	ն	4	0.00000005
638	ס	4	0.00000005
639	ק	4	0.00000005
640	ׁ	4	0.00000005
641	گ	4	0.00000005
642	छ	4	0.00000005
643	़	4	0.00000005
644	ল	4	0.00000005
645	ম	4	0.00000005
646	দ	4	0.00000005
647	ି	4	0.00000005
648	௱	4	0.00000005
649	ಂ	4	0.00000005
650	ದ	4	0.00000005
651	ണ	4	0.00000005
652	ഞ	4	0.00000005
653	ഭ	4	0.00000005
654	න	4	0.00000005
655	ป	4	0.00000005
656	ย	4	0.00000005
657	リ	4	0.00000005
658	ハ	4	0.00000005
659	ポ	4	0.00000005
660	マ	4	0.00000005
661	字	4	0.00000005
662	京	4	0.00000005
663	拳	4	0.00000005
664	河	4	0.00000005
665	名	4	0.00000005
666	笛	4	0.00000005
667	林	4	0.00000005
668	晉	4	0.00000005
669	¨	3	0.00000004
670	฿	3	0.00000004
671	♦	3	0.00000004
672	ॐ	3	0.00000004
673	ℝ	3	0.00000004
674	♠	3	0.00000004
675	坐	3	0.00000004
676		3	0.00000004
677	ữ	3	0.00000004
678	ơ	3	0.00000004
679	₀	3	0.00000004
680	ả	3	0.00000004
681	ụ	3	0.00000004
682	Á	3	0.00000004
683	Γ	3	0.00000004
684	Ψ	3	0.00000004
685	ё	3	0.00000004
686	Ш	3	0.00000004
687	ء	3	0.00000004
688	ৱ	3	0.00000004
689	∴	3	0.00000004
690	ധ	3	0.00000004
691	‏	3	0.00000004
692	∂	3	0.00000004
693	参	3	0.00000004
694	屋	3	0.00000004
695	陵	3	0.00000004
696	民	3	0.00000004
697	℃	3	0.00000004
698	ʻ	3	0.00000004
699	ắ	3	0.00000004
700	ế	3	0.00000004
701	ę	3	0.00000004
702	ḍ	3	0.00000004
703	ħ	3	0.00000004
704	ǎ	3	0.00000004
705	ň	3	0.00000004
706	ń	3	0.00000004
707	ȟ	3	0.00000004
708	←	3	0.00000004
709	Č	3	0.00000004
710	̅	3	0.00000004
711	ờ	3	0.00000004
712	ĭ	3	0.00000004
713	ʿ	3	0.00000004
714	ồ	3	0.00000004
715	ḷ	3	0.00000004
716	Ó	3	0.00000004
717	Š	3	0.00000004
718	ὐ	3	0.00000004
719	ж	3	0.00000004
720	ե	3	0.00000004
721	ո	3	0.00000004
722	ג	3	0.00000004
723	ן	3	0.00000004
724	פ	3	0.00000004
725	ّ	3	0.00000004
726	غ	3	0.00000004
727	इ	3	0.00000004
728	ए	3	0.00000004
729	ँ	3	0.00000004
730	ठ	3	0.00000004
731	ै	3	0.00000004
732	फ	3	0.00000004
733	অ	3	0.00000004
734	য	3	0.00000004
735	ੀ	3	0.00000004
736	ਮ	3	0.00000004
737	ਿ	3	0.00000004
738	્	3	0.00000004
739	ଗ	3	0.00000004
740	ର	3	0.00000004
741	୍	3	0.00000004
742	ూ	3	0.00000004
743	曹	3	0.00000004
744	地	3	0.00000004
745	株	3	0.00000004
746	式	3	0.00000004
747	௲	3	0.00000004
748	ధ	3	0.00000004
749	ఆ	3	0.00000004
750	శ	3	0.00000004
751	ళ	3	0.00000004
752	ಯ	3	0.00000004
753	ബ	3	0.00000004
754	ṅ	3	0.00000004
755	െ	3	0.00000004
756	ദ	3	0.00000004
757	ൻ	3	0.00000004
758	ට	3	0.00000004
759	ු	3	0.00000004
760	ව	3	0.00000004
761	ත	3	0.00000004
762	ง	3	0.00000004
763	อ	3	0.00000004
764	ด	3	0.00000004
765	ნ	3	0.00000004
766	რ	3	0.00000004
767	∠	3	0.00000004
768	△	3	0.00000004
769	ス	3	0.00000004
770	イ	3	0.00000004
771	コ	3	0.00000004
772	ト	3	0.00000004
773	タ	3	0.00000004
774	分	3	0.00000004
775	都	3	0.00000004
776	巴	3	0.00000004
777	國	3	0.00000004
778	十	3	0.00000004
779	史	3	0.00000004
780	星	3	0.00000004
781	宗	3	0.00000004
782	八	3	0.00000004
783	司	3	0.00000004
784	水	3	0.00000004
785	南	3	0.00000004
786	事	3	0.00000004
787	土	3	0.00000004
788	武	3	0.00000004
789	清	3	0.00000004
790	時	3	0.00000004
791	經	3	0.00000004
792	蘭	3	0.00000004
793	野	3	0.00000004
794	金	3	0.00000004
795	黃	3	0.00000004
796	사	3	0.00000004
797	악	3	0.00000004
798	정	3	0.00000004
799	무	3	0.00000004
800	삼	3	0.00000004
801	다	3	0.00000004
802	ỡ	2	0.00000002
803	ễ	2	0.00000002
804	₂	2	0.00000002
805	ề	2	0.00000002
806	ấ	2	0.00000002
807	Ţ	2	0.00000002
808	ಉ	2	0.00000002
809	ශ	2	0.00000002
810	※	2	0.00000002
811	⇌	2	0.00000002
812	∓	2	0.00000002
813	∩	2	0.00000002
814	★	2	0.00000002
815	群	2	0.00000002
816	劉	2	0.00000002
817	黑	2	0.00000002
818	馬	2	0.00000002
819	百	2	0.00000002
820	皇	2	0.00000002
821	蕭	2	0.00000002
822	札	2	0.00000002
823	剌	2	0.00000002
824	長	2	0.00000002
825	¹	2	0.00000002
826	΄	2	0.00000002
827	年	2	0.00000002
828	族	2	0.00000002
829	⅓	2	0.00000002
830	Ū	2	0.00000002
831	ż	2	0.00000002
832	Æ	2	0.00000002
833	ð	2	0.00000002
834	ŋ	2	0.00000002
835	稲	2	0.00000002
836	ʼ	2	0.00000002
837	ỹ	2	0.00000002
838	ǐ	2	0.00000002
839	ĩ	2	0.00000002
840	ứ	2	0.00000002
841	ṃ	2	0.00000002
842	ầ	2	0.00000002
843	œ	2	0.00000002
844	ᵻ	2	0.00000002
845	̄	2	0.00000002
846	ũ	2	0.00000002
847	ą	2	0.00000002
848	ʌ	2	0.00000002
849	ˌ	2	0.00000002
850	ŭ	2	0.00000002
851	¡	2	0.00000002
852	¬	2	0.00000002
853	¸	2	0.00000002
854	Ð	2	0.00000002
855	÷	2	0.00000002
856	Ø	2	0.00000002
857	ǃ	2	0.00000002
858	ɒ	2	0.00000002
859	Ζ	2	0.00000002
860	ῷ	2	0.00000002
861	Ρ	2	0.00000002
862	ἱ	2	0.00000002
863	ἴ	2	0.00000002
864	ὴ	2	0.00000002
865	ῥ	2	0.00000002
866	Э	2	0.00000002
867	э	2	0.00000002
868	ր	2	0.00000002
869	ի	2	0.00000002
870	ք	2	0.00000002
871	ט	2	0.00000002
872	ך	2	0.00000002
873	ז	2	0.00000002
874	צ	2	0.00000002
875	آ	2	0.00000002
876	ذ	2	0.00000002
877	ھ	2	0.00000002
878	ض	2	0.00000002
879	ظ	2	0.00000002
880	ٹ	2	0.00000002
881	چ	2	0.00000002
882	घ	2	0.00000002
883	ङ	2	0.00000002
884	ে	2	0.00000002
885	জ	2	0.00000002
886	চ	2	0.00000002
887	়	2	0.00000002
888	প	2	0.00000002
889	ਖ	2	0.00000002
890	਼	2	0.00000002
891	ਜ	2	0.00000002
892	ਂ	2	0.00000002
893	ਝ	2	0.00000002
894	ਘ	2	0.00000002
895	ળ	2	0.00000002
896	ય	2	0.00000002
897	ત	2	0.00000002
898	ଦ	2	0.00000002
899	ା	2	0.00000002
900	州	2	0.00000002
901	村	2	0.00000002
902	龙	2	0.00000002
903	అ	2	0.00000002
904	ో	2	0.00000002
905	‚	2	0.00000002
906	味	2	0.00000002
907	ట	2	0.00000002
908	స	2	0.00000002
909	ణ	2	0.00000002
910	జ	2	0.00000002
911	బ	2	0.00000002
912	ಟ	2	0.00000002
913	ೆ	2	0.00000002
914	ಡ	2	0.00000002
915	ೂ	2	0.00000002
916	ಬ	2	0.00000002
917	ವ	2	0.00000002
918	ೊ	2	0.00000002
919	ಸ	2	0.00000002
920	ಹ	2	0.00000002
921	ൊ	2	0.00000002
922	ഡ	2	0.00000002
923	ഹ	2	0.00000002
924	ീ	2	0.00000002
925	ඇ	2	0.00000002
926	ඹ	2	0.00000002
927	บ	2	0.00000002
928	ะ	2	0.00000002
929	จ	2	0.00000002
930	ห	2	0.00000002
931	ອ	2	0.00000002
932	ო	2	0.00000002
933	ზ	2	0.00000002
934	Ἀ	2	0.00000002
935	ἔ	2	0.00000002
936	Ἐ	2	0.00000002
937	ὑ	2	0.00000002
938	‛	2	0.00000002
939	♀	2	0.00000002
940	️	2	0.00000002
941	♂	2	0.00000002
942	オ	2	0.00000002
943	パ	2	0.00000002
944	ド	2	0.00000002
945	ラ	2	0.00000002
946	ギ	2	0.00000002
947	モ	2	0.00000002
948	ク	2	0.00000002
949	ッ	2	0.00000002
950	ロ	2	0.00000002
951	チ	2	0.00000002
952	二	2	0.00000002
953	书	2	0.00000002
954	省	2	0.00000002
955	斯	2	0.00000002
956	经	2	0.00000002
957	济	2	0.00000002
958	面	2	0.00000002
959	俵	2	0.00000002
960	夢	2	0.00000002
961	体	2	0.00000002
962	育	2	0.00000002
963	六	2	0.00000002
964	田	2	0.00000002
965	化	2	0.00000002
966	學	2	0.00000002
967	北	2	0.00000002
968	市	2	0.00000002
969	內	2	0.00000002
970	罗	2	0.00000002
971	科	2	0.00000002
972	記	2	0.00000002
973	周	2	0.00000002
974	善	2	0.00000002
975	统	2	0.00000002
976	计	2	0.00000002
977	和	2	0.00000002
978	圓	2	0.00000002
979	外	2	0.00000002
980	章	2	0.00000002
981	郎	2	0.00000002
982	小	2	0.00000002
983	芥	2	0.00000002
984	寺	2	0.00000002
985	供	2	0.00000002
986	嶺	2	0.00000002
987	常	2	0.00000002
988	平	2	0.00000002
989	仮	2	0.00000002
990	島	2	0.00000002
991	忍	2	0.00000002
992	者	2	0.00000002
993	不	2	0.00000002
994	谢	2	0.00000002
995	加	2	0.00000002
996	改	2	0.00000002
997	曲	2	0.00000002
998	法	2	0.00000002
999	會	2	0.00000002
1000	月	2	0.00000002
1001	服	2	0.00000002
1002	李	2	0.00000002
1003	杏	2	0.00000002
1004	高	2	0.00000002
1005	東	2	0.00000002
1006	合	2	0.00000002
1007	松	2	0.00000002
1008	园	2	0.00000002
1009	園	2	0.00000002
1010	弟	2	0.00000002
1011	樂	2	0.00000002
1012	永	2	0.00000002
1013	海	2	0.00000002
1014	雲	2	0.00000002
1015	湘	2	0.00000002
1016	鱼	2	0.00000002
1017	漢	2	0.00000002
1018	帝	2	0.00000002
1019	爸	2	0.00000002
1020	節	2	0.00000002
1021	神	2	0.00000002
1022	竹	2	0.00000002
1023	篆	2	0.00000002
1024	紅	2	0.00000002
1025	義	2	0.00000002
1026	白	2	0.00000002
1027	豉	2	0.00000002
1028	酱	2	0.00000002
1029	音	2	0.00000002
1030	로	2	0.00000002
1031	체	2	0.00000002
1032	재	2	0.00000002
1033	대	2	0.00000002
1034	리	2	0.00000002
1035	지	2	0.00000002
1036	쉽	2	0.00000002
1037	연	2	0.00000002
1038	™	1	0.00000001
1039	„	1	0.00000001
1040	₱	1	0.00000001
1041	普	1	0.00000001
1042	查	1	0.00000001
1043	资	1	0.00000001
1044	料	1	0.00000001
1045	௵	1	0.00000001
1046	Ş	1	0.00000001
1047	ʷ	1	0.00000001
1048	唐	1	0.00000001
1049	獎	1	0.00000001
1050	ɔ	1	0.00000001
1051	ổ	1	0.00000001
1052	ử	1	0.00000001
1053	₋	1	0.00000001
1054	ǀ	1	0.00000001
1055	☉	1	0.00000001
1056	ẻ	1	0.00000001
1057	ů	1	0.00000001
