223	à	15	0.00000011
224	✱	15	0.00000011
225	ﺳ	15	0.00000011
226	ﻤ	15	0.00000011
227	﻿	15	0.00000011
228	‪	15	0.00000011
229	ﺘ	15	0.00000011
230	￼	15	0.00000011
231	‹	14	0.00000010
232	л	14	0.00000010
233	ﺔ	14	0.00000010
234	р	14	0.00000010
235	ı	13	0.00000010
236	❊	13	0.00000010
237	®	12	0.00000009
238	ﷺ	12	0.00000009
239	ﺪ	12	0.00000009
240	ﺩ	12	0.00000009
241	й	12	0.00000009
242	ç	12	0.00000009
243	ø	12	0.00000009
244	۳	12	0.00000009
245	ﻌ	11	0.00000008
246	М	11	0.00000008
247	٫	11	0.00000008
248	ﺴ	11	0.00000008
249	>	10	0.00000007
250	Р	10	0.00000007
251	ﻓ	10	0.00000007
252	Н	10	0.00000007
253	С	10	0.00000007
254	ö	10	0.00000007
255	ﻋ	10	0.00000007
256	←	9	0.00000007
257		9	0.00000007
258	á	9	0.00000007
259	д	9	0.00000007
260	;	8	0.00000006
261	ۖ	8	0.00000006
262	β	8	0.00000006
263	⭕	8	0.00000006
264	г	8	0.00000006
265	ﺒ	8	0.00000006
266	í	8	0.00000006
267	ó	8	0.00000006
268	В	8	0.00000006
269	ﺭ	8	0.00000006
270	ﻘ	8	0.00000006
271	ﺕ	8	0.00000006
272	ﺻ	8	0.00000006
273	ﻨ	8	0.00000006
274	`	7	0.00000005
275	â	7	0.00000005
276	Ç	7	0.00000005
277	ğ	7	0.00000005
278	۷	7	0.00000005
279	О	7	0.00000005
280	ﻜ	7	0.00000005
281	ۚ	6	0.00000004
282	î	6	0.00000004
283	α	6	0.00000004
284	И	6	0.00000004
285	ь	6	0.00000004
286	ﻔ	6	0.00000004
287	ê	6	0.00000004
288	ﻫ	6	0.00000004
289	ﺼ	6	0.00000004
290	ﻛ	6	0.00000004
291	ﻢ	6	0.00000004
292	ε	5	0.00000004
293	︎	5	0.00000004
294	ä	5	0.00000004
295	м	5	0.00000004
296	⬇	5	0.00000004
297	ﻳ	5	0.00000004
298	ﻰ	5	0.00000004
299	۸	5	0.00000004
300	ﺃ	5	0.00000004
301	ﻞ	5	0.00000004
302	ﺓ	5	0.00000004
303	⁃	4	0.00000003
304	ﻱ	4	0.00000003
305	Е	4	0.00000003
306	х	4	0.00000003
307	ژ	4	0.00000003
308	ﺠ	4	0.00000003
309	æ	4	0.00000003
310	İ	4	0.00000003
311	Г	4	0.00000003
312	ٗ	4	0.00000003
313	٬	4	0.00000003
314	ﻲ	4	0.00000003
315	ﯾ	4	0.00000003
316	ﻄ	4	0.00000003
317	⁦	4	0.00000003
318	ﺟ	4	0.00000003
319	ﻦ	4	0.00000003
320	ﻝ	4	0.00000003
321	ﻊ	4	0.00000003
322	<	3	0.00000002
323	~	3	0.00000002
324	±	3	0.00000002
325	❞	3	0.00000002
326		3	0.00000002
327	ã	3	0.00000002
328	К	3	0.00000002
329	ﭘ	3	0.00000002
330	Л	3	0.00000002
331	ە	3	0.00000002
332	‼	3	0.00000002
333	ں	3	0.00000002
334	²	3	0.00000002
335	Х	3	0.00000002
336	Ö	3	0.00000002
337	ú	3	0.00000002
338	å	3	0.00000002
339	ò	3	0.00000002
340	¶	3	0.00000002
341	ч	3	0.00000002
342	Б	3	0.00000002
343	י	3	0.00000002
344	ש	3	0.00000002
345	ﺸ	3	0.00000002
346	ﺿ	3	0.00000002
347	ﻗ	3	0.00000002
348	ڭ	3	0.00000002
349	ﺧ	3	0.00000002
350	ﺆ	3	0.00000002
351	ۢ	3	0.00000002
352	ۦ	3	0.00000002
353	ݣ	3	0.00000002
354	ﺣ	3	0.00000002
355	ﺏ	3	0.00000002
356	ﺐ	3	0.00000002
357	ﻼ	3	0.00000002
358	ﻖ	3	0.00000002
359	ﻪ	3	0.00000002
360	ﺬ	3	0.00000002
361	ß	2	0.00000001
362	ۗ	2	0.00000001
363	☕	2	0.00000001
364	✅	2	0.00000001
365	ﺾ	2	0.00000001
366	㎛	2	0.00000001
367	³	2	0.00000001
368	Ä	2	0.00000001
369	Ñ	2	0.00000001
370	ł	2	0.00000001
371	ş	2	0.00000001
372	œ	2	0.00000001
373	ô	2	0.00000001
374	ʺ	2	0.00000001
375	у	2	0.00000001
376	з	2	0.00000001
377	Т	2	0.00000001
378	ы	2	0.00000001
379	ת	2	0.00000001
380	ה	2	0.00000001
381	ו	2	0.00000001
382	ﭬ	2	0.00000001
383	ﻡ	2	0.00000001
384	ﭭ	2	0.00000001
385	⦁	2	0.00000001
386	ۃ	2	0.00000001
387	‛	2	0.00000001
388	ﺤ	2	0.00000001
389	ﺰ	2	0.00000001
390	۔	2	0.00000001
391	⁠	2	0.00000001
392	❝	2	0.00000001
393	ⲃ	2	0.00000001
394	・	2	0.00000001
395	ﺇ	2	0.00000001
396	ﻬ	2	0.00000001
397	ﺋ	2	0.00000001
398	ﺜ	2	0.00000001
399	„	1	0.00000001
400	‒	1	0.00000001
401	♦	1	0.00000001
402	¼	1	0.00000001
403	½	1	0.00000001
404	ĺ	1	0.00000001
405	ð	1	0.00000001
406	−	1	0.00000001
407	Œ	1	0.00000001
408	ë	1	0.00000001
409	ố	1	0.00000001
410	Ü	1	0.00000001
411	ñ	1	0.00000001
412	š	1	0.00000001
413	ś	1	0.00000001
414	ī	1	0.00000001
415	Δ	1	0.00000001
416	¡	1	0.00000001
417	É	1	0.00000001
418	Ø	1	0.00000001
419	Š	1	0.00000001
420	ю	1	0.00000001
421	п	1	0.00000001
422	я	1	0.00000001
423	ш	1	0.00000001
424	У	1	0.00000001
425	П	1	0.00000001
426	ф	1	0.00000001
427	Э	1	0.00000001
428	ב	1	0.00000001
429	מ	1	0.00000001
430	ק	1	0.00000001
431	ד	1	0.00000001
432	ר	1	0.00000001
433	א	1	0.00000001
434	ן	1	0.00000001
435	פ	1	0.00000001
436	נ	1	0.00000001
437	ט	1	0.00000001
438	ס	1	0.00000001
439	÷	1	0.00000001
440	✡	1	0.00000001
441	☪	1	0.00000001
442	✝	1	0.00000001
443	ﭙ	1	0.00000001
444	↔	1	0.00000001
445	ړ	1	0.00000001
446	ﻵ	1	0.00000001
447	ﯿ	1	0.00000001
448	ﻕ	1	0.00000001
449	ǃ	1	0.00000001
450	ګ	1	0.00000001
451	ٙ	1	0.00000001
452	۟	1	0.00000001
453	✌	1	0.00000001
454	ځ	1	0.00000001
455	ﻚ	1	0.00000001
456	ې	1	0.00000001
457	ټ	1	0.00000001
458	ښ	1	0.00000001
459	ۀ	1	0.00000001
460	ۙ	1	0.00000001
461	۴	1	0.00000001
462	ὑ	1	0.00000001
463	σ	1	0.00000001
464	τ	1	0.00000001
465	έ	1	0.00000001
466	ρ	1	0.00000001
467	⁣	1	0.00000001
468	⁰	1	0.00000001
469	ⁿ	1	0.00000001
470	→	1	0.00000001
471	⏪	1	0.00000001
472	⏺	1	0.00000001
473	▶	1	0.00000001
474	◀	1	0.00000001
475	◙	1	0.00000001
476	☺	1	0.00000001
477	⚡	1	0.00000001
478	⚪	1	0.00000001
479	⚽	1	0.00000001
480	⛔	1	0.00000001
481	✔	1	0.00000001
482	❌	1	0.00000001
483	Ⲁ	1	0.00000001
484	ⲁ	1	0.00000001
485	ⲩ	1	0.00000001
486	ⲉ	1	0.00000001
487	ⲛ	1	0.00000001
488	ⲓ	1	0.00000001
489	꞉	1	0.00000001
490	ﭼ	1	0.00000001
491	ﰲ	1	0.00000001
492	﷽	1	0.00000001
493	ﻯ	1	0.00000001
494	ﺛ	1	0.00000001
495	ﻉ	1	0.00000001
496	ﻒ	1	0.00000001
497	ﺱ	1	0.00000001
498	ﻐ	1	0.00000001
499	ﮭ	1	0.00000001
500	ﺚ	1	0.00000001
501	ﺯ	1	0.00000001
502	ﺷ	1	0.00000001
503	ﺢ	1	0.00000001
504	ﻩ	1	0.00000001
505	ﻥ	1	0.00000001
